C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,159,10,7,5000,5295750,10,3,146356532,777177650,35031,35076,35050,106211174,1001693018,805031533
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,168,9,1,4000,4272640,5,1,378580043,330563436,34226,34275,34245,862871618,1001693018,1028163203
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,74,2,2,1500,1461105,1,4,449642453,330563436,34303,34289,34333,749443834,944913022,606407978
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,151,9,3,3100,3258565,0,2,378580043,330563436,34232,34285,34236,862871618,1001693018,189952237
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,156,1,4,3700,3907755,4,0,449642453,330563436,34266,34303,34267,106211174,86983390,893288624
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,115,2,5,3000,3045330,6,5,449642453,330563436,34293,34298,34315,749443834,86983390,58836922
79,620373923,918253789,15,1003789897,512128,797027742,999752886,5093,79,330563436,19069392,34213,1030545334,1228602,0,562257908,5093,121,6,6,3100,3165472,1,8,449642453,330563436,34318,34285,34334,106211174,407419891,569461934
106,864562228,957626520,1,147772690,328842,797027742,268933212,5094,106,330563436,7489208,34055,483467692,987651998,0,40817382,5094,143,10,1,1900,1981966,3,3,378580043,330563436,34057,34130,34061,106211174,365042431,956164861
106,864562228,957626520,1,147772690,328842,797027742,268933212,5094,106,330563436,7489208,34055,483467692,987651998,0,40817382,5094,108,5,2,2300,2318630,5,7,378580043,330563436,34131,34106,34154,106211174,431484053,222039152
106,864562228,957626520,1,147772690,328842,797027742,268933212,5094,106,330563436,7489208,34055,483467692,987651998,0,40817382,5094,92,6,3,1100,1091299,4,8,449642453,330563436,34143,34142,34166,862871618,431484053,725063028
106,864562228,957626520,1,147772690,328842,797027742,268933212,5094,106,330563436,7489208,34055,483467692,987651998,0,40817382,5094,79,10,4,2100,2056047,9,8,378580043,330563436,34174,34090,34195,106211174,431484053,364184358
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,65,10,1,4600,4439276,7,1,449642453,330563436,33779,33778,33788,785149710,250142940,200691059
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,106,3,2,200,201220,7,8,449642453,330563436,33792,33747,33804,749443834,1001693018,151366495
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,123,8,3,2800,2864736,1,4,449642453,330563436,33773,33780,33775,749443834,365042431,967530550
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,178,7,4,4200,4528314,8,8,378580043,330563436,33745,33754,33771,785149710,86983390,264395885
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,166,7,5,900,959544,10,7,378580043,330563436,33828,33776,33830,862871618,1001693018,834703800
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,97,8,6,1500,1495635,1,6,449642453,330563436,33794,33795,33823,785149710,365042431,229361491
97,135469562,256852182,17,351137718,216448,701940545,611744579,5095,97,330563436,18458399,33714,919150108,347516643,0,778295778,5095,169,10,7,4000,4276640,5,2,449642453,330563436,33794,33760,33809,749443834,431484053,141256065
16,606299054,831166561,10,851711143,468103,373412815,551498780,5120,16,777177650,2800773,35219,382018914,532998809,0,892773418,5120,133,4,1,2800,2892764,6,3,146356532,777177650,35264,35306,35281,106211174,250142940,788859837
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,184,5,1,2300,2493614,6,1,449642453,330563436,33740,33773,33755,862871618,1001693018,861365259
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,111,1,2,4500,4549995,8,4,449642453,330563436,33827,33810,33857,106211174,86983390,927106472
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,97,10,3,2700,2692143,8,7,378580043,330563436,33770,33764,33772,106211174,431484053,670538101
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,68,7,4,1000,968060,4,5,378580043,330563436,33761,33793,33785,862871618,944913022,502372613
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,89,10,5,4600,4549768,3,2,378580043,330563436,33749,33802,33750,862871618,944913022,619222456
133,727108991,150278347,17,63836414,231467,701940545,136299243,5121,133,330563436,15033457,33733,483467692,663478748,0,908691321,5121,1,8,6,200,180200,4,7,378580043,330563436,33824,33781,33825,106211174,944913022,267977554
70,440536228,805356326,22,581489182,486752,373412815,477075751,5122,70,777177650,7986384,35103,527479233,439497398,0,425578890,5122,183,4,1,2800,3032904,3,0,146356532,777177650,35173,35151,35182,749443834,944913022,995235495
70,440536228,805356326,22,581489182,486752,373412815,477075751,5122,70,777177650,7986384,35103,527479233,439497398,0,425578890,5122,82,3,2,4300,4222944,9,3,146356532,777177650,35214,35165,35227,106211174,431484053,800785386
70,440536228,805356326,22,581489182,486752,373412815,477075751,5122,70,777177650,7986384,35103,527479233,439497398,0,425578890,5122,45,6,3,1200,1134048,7,3,146356532,777177650,35155,35180,35163,749443834,365042431,516580966
10,798437489,808791061,5,205635831,275354,750198692,908197369,5123,10,777177650,1185045,35834,382018914,974731986,0,247430465,5123,26,7,1,1300,1203826,8,7,146356532,777177650,35930,35875,35946,785149710,431484053,466264979
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,5124,25,777177650,15917079,35522,483467692,772305667,0,114553453,5124,55,7,1,4300,4106715,0,2,146356532,777177650,35619,35561,35640,785149710,365042431,1065215970
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,5124,25,777177650,15917079,35522,483467692,772305667,0,114553453,5124,6,3,2,4100,3714600,2,6,146356532,777177650,35614,35608,35632,749443834,250142940,515763114
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,5124,25,777177650,15917079,35522,483467692,772305667,0,114553453,5124,125,6,3,4400,4510528,3,3,146356532,777177650,35622,35605,35641,749443834,250142940,177232768
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,5124,25,777177650,15917079,35522,483467692,772305667,0,114553453,5124,70,9,4,3600,3492251,10,7,146356532,777177650,35538,35612,35552,862871618,365042431,249695676
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,5125,28,777177650,3806528,35831,527479233,931332952,0,492605587,5125,6,9,1,3800,3442800,9,5,146356532,777177650,35872,35897,35874,785149710,431484053,876232350
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,5125,28,777177650,3806528,35831,527479233,931332952,0,492605587,5125,160,1,2,500,530080,8,6,146356532,777177650,35890,35897,35912,785149710,250142940,535037314
112,393301874,810229851,19,328341035,295335,373412815,902998973,5126,112,330563436,9212332,33887,483467692,31715955,0,423767199,5126,24,3,1,3300,3049266,2,2,378580043,330563436,34002,33959,34012,106211174,250142940,1065415154
112,393301874,810229851,19,328341035,295335,373412815,902998973,5126,112,330563436,9212332,33887,483467692,31715955,0,423767199,5126,101,6,2,4300,4304730,9,4,378580043,330563436,33974,33955,33983,785149710,431484053,378407927
112,393301874,810229851,19,328341035,295335,373412815,902998973,5126,112,330563436,9212332,33887,483467692,31715955,0,423767199,5126,78,8,3,2300,2249561,8,1,378580043,330563436,33969,33969,33972,785149710,86983390,594415386
73,434465220,889407255,0,853215548,428850,1028181460,61819317,5127,73,777177650,4802499,35443,527479233,184976095,0,869821717,5127,19,3,1,3300,3032733,8,4,146356532,777177650,35512,35489,35522,106211174,407419891,586454280
73,434465220,889407255,0,853215548,428850,1028181460,61819317,5127,73,777177650,4802499,35443,527479233,184976095,0,869821717,5127,32,8,2,2000,1864059,1,3,146356532,777177650,35559,35485,35560,862871618,407419891,779856095
44,887943873,42803029,16,1039187690,731594,701940545,799104151,5152,44,777177650,6056834,35432,1030545334,474033653,0,124200387,5152,105,2,1,900,904590,4,3,146356532,777177650,35529,35470,35536,785149710,365042431,129792716
44,887943873,42803029,16,1039187690,731594,701940545,799104151,5152,44,777177650,6056834,35432,1030545334,474033653,0,124200387,5152,134,10,2,5000,5170650,4,4,146356532,777177650,35497,35463,35502,785149710,944913022,42327675
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,35,1,1,4200,3927126,3,1,146356532,777177650,34973,35010,34981,785149710,250142940,681360522
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,53,5,2,1400,1334270,5,5,146356532,777177650,35030,34991,35039,862871618,86983390,568363183
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,68,7,3,3000,2904180,9,1,146356532,777177650,35011,35015,35017,749443834,365042431,287563287
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,173,2,4,3200,3434144,10,8,146356532,777177650,35036,34965,35065,749443834,431484053,305107863
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,112,2,5,3600,3643596,1,3,146356532,777177650,35046,35009,35061,785149710,86983390,134956947
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,5153,113,777177650,19383228,34935,382018914,219237889,0,775583444,5153,136,2,6,4200,4351746,0,3,146356532,777177650,34989,35024,35007,862871618,250142940,334464916
8,922454654,11853917,17,342305859,681974,1028181460,844824201,5154,8,777177650,2807086,35531,1030545334,323232623,0,998532141,5154,190,1,1,1100,1199209,2,5,146356532,777177650,35646,35609,35675,106211174,250142940,1026734646
8,922454654,11853917,17,342305859,681974,1028181460,844824201,5154,8,777177650,2807086,35531,1030545334,323232623,0,998532141,5154,144,5,2,1500,1566210,7,8,146356532,777177650,35602,35620,35620,106211174,365042431,360097768
77,824012780,958172237,17,860353878,173887,1028181460,653253715,5155,77,330563436,7018328,34495,919150108,356031414,0,594390663,5155,48,9,1,100,94804,0,0,449642453,330563436,34516,34555,34542,785149710,944913022,666675563
77,824012780,958172237,17,860353878,173887,1028181460,653253715,5155,77,330563436,7018328,34495,919150108,356031414,0,594390663,5155,188,9,2,500,544090,8,2,449642453,330563436,34513,34557,34528,862871618,365042431,465015890
77,824012780,958172237,17,860353878,173887,1028181460,653253715,5155,77,330563436,7018328,34495,919150108,356031414,0,594390663,5155,106,3,3,2800,2817080,5,2,378580043,330563436,34514,34532,34531,785149710,1001693018,70185176
77,824012780,958172237,17,860353878,173887,1028181460,653253715,5155,77,330563436,7018328,34495,919150108,356031414,0,594390663,5155,79,7,4,3900,3818373,9,6,449642453,330563436,34569,34576,34593,785149710,86983390,865956050
125,92991123,67914840,19,355422631,-23412,373412815,525899414,5156,125,777177650,5943944,35371,527479233,793968446,0,554294174,5156,117,4,1,2100,2135931,6,3,146356532,777177650,35429,35458,35439,862871618,86983390,1071590869
125,92991123,67914840,19,355422631,-23412,373412815,525899414,5156,125,777177650,5943944,35371,527479233,793968446,0,554294174,5156,148,1,2,3600,3773304,4,7,146356532,777177650,35471,35407,35500,862871618,1001693018,95195883
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,55,7,1,3500,3342675,6,8,146356532,777177650,35637,35701,35655,862871618,1001693018,933569812
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,138,9,2,1800,1868634,10,4,146356532,777177650,35677,35704,35690,785149710,431484053,427561157
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,167,8,3,1500,1600740,9,0,146356532,777177650,35636,35670,35648,749443834,250142940,163798197
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,59,7,4,2500,2397625,0,3,146356532,777177650,35664,35694,35668,785149710,1001693018,714696998
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,149,8,5,4000,4196560,9,6,146356532,777177650,35651,35668,35672,862871618,944913022,460903380
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,150,9,6,2600,2730390,10,1,146356532,777177650,35637,35662,35662,106211174,944913022,661113574
142,751324000,336190979,9,902918100,220981,701940545,146309777,5157,142,777177650,16705634,35615,483467692,916219907,0,201286681,5157,49,8,7,1200,1138848,10,8,146356532,777177650,35720,35647,35727,106211174,944913022,880235504
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,45,4,1,4300,4063672,10,4,146356532,777177650,35528,35493,35533,749443834,365042431,1065432272
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,85,6,2,1800,1773143,4,4,146356532,777177650,35548,35515,35560,785149710,1001693018,591355290
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,142,9,3,4100,4272774,5,5,146356532,777177650,35484,35506,35490,785149710,365042431,227103365
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,131,7,4,4900,5052537,5,1,146356532,777177650,35528,35508,35548,106211174,1001693018,638883695
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,119,9,5,2000,2038220,1,4,146356532,777177650,35462,35479,35467,862871618,365042431,289054187
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,88,9,6,3900,3853512,8,4,146356532,777177650,35563,35522,35581,749443834,944913022,344417937
76,717203666,621526116,0,1022876051,574533,373412815,660756046,5158,76,777177650,24028495,35449,382018914,648495959,0,117648034,5158,91,5,7,3800,3766142,10,5,146356532,777177650,35557,35490,35583,106211174,407419891,198628529
106,864562228,957626520,1,147772690,328842,797027742,268933212,5159,106,777177650,14754326,35331,382018914,439528400,0,38432502,5159,124,7,1,3900,3994068,6,7,146356532,777177650,35414,35405,35438,785149710,431484053,185703228
106,864562228,957626520,1,147772690,328842,797027742,268933212,5159,106,777177650,14754326,35331,382018914,439528400,0,38432502,5159,17,1,2,4600,4218246,1,1,146356532,777177650,35412,35404,35427,749443834,407419891,468399439
106,864562228,957626520,1,147772690,328842,797027742,268933212,5159,106,777177650,14754326,35331,382018914,439528400,0,38432502,5159,152,4,3,2200,2314730,1,2,146356532,777177650,35373,35371,35382,862871618,407419891,137655607
